,partition_1,partition_0,avg_polarity,avg_followers,avg_friends,avg_retweet_count,word_freq,count,create_date
1779,JackMa,RichList,0.2917486510008768,1761.3163620539603,1228.7106179286336,242.29765013054833,"[('stake', 1949), ('shares', 1884), ('think', 1860), ('skyrocketing?', 1860), ('reduced', 1860), ('234', 1854), ('million', 1854), ('seve…', 1816), ('jack', 174), ('selling', 116), ('billion', 109), ('alibaba', 61), ('close', 60), ('matter', 58), ('much', 58), ('them,', 58), ('past', 52), ('need', 46), ('sold', 46), ('world', 45), ('company', 45), ('shares,', 45), ('$8.2', 45), ('top', 44), ('said,', 44), (""'when"", 44), ('friends', 44), ('family,', 44), ('long', 41), ('holographic', 39)]",2298,2020-07-14
1780,Japan,Politics,0.2430918000000004,7897.928000000001,2772.304,342.42199999999997,"[('japanese', 144), ('former', 112), ('boss', 107), ('carlos', 107), ('believes', 104), ('""normal""', 104), ('nissan', 104), ('ghosn', 104), ('tried', 104), ('justice', 104), ('system,', 104), ('j…', 104), ('new', 37), ('japan', 35), ('movie', 32), ('|', 20), ('video', 19), ('defense', 18), ('local', 18), ('china', 17), ('🎦""rise', 16), ('dharuriser""', 16), ('distribution', 16), ('・a', 16), ('hero', 16), ('""dharuriser""', 16), ('rental', 16), ('dow…', 16), ('world', 15), ('self', 14)]",500,2020-07-14
1781,JeffBezos,RichList,0.15484664107485596,12939.870441458734,7870.6554702495205,4.223608445297504,"[('read', 458), ('more:', 402), ('jeff', 151), ('bezos', 150), ('elon', 141), ('world', 122), ('get', 88), ('musk’s', 86), ('want', 85), ('rich', 82), ('rich?', 80), ('simple', 80), ('marry', 80), ('guy', 80), ('divorce', 80), ('ask', 80), ('alimony', 80), ('🙌', 80), ('net', 78), ('scale', 78), ('minecraft', 78), ('👍', 78), ('–', 74), ('richest', 63), ('mukesh', 51), ('man', 50), ('musk', 50), ('ambani', 47), ('more:…', 46), ('become', 42)]",1042,2020-07-14
1782,Jewish,Religion,0.011945126353790608,5565.819494584836,2756.246690734056,107.86161251504214,"[('—', 164), ('proverb', 152), ('✡', 119), ('yiddish', 107), ('one', 69), ('good', 57), ('jewish_proverbs', 53), ('need', 47), ('hebrew', 45), ('find', 40), ('hand', 36), ('end', 36), ('us', 35), ('ever', 34), ('helping', 34), ('arm.', 34), ('✡…', 33), ('jews', 32), ('state', 28), ('others.', 28), ('jewish', 27), ('years', 25), ('truth', 25), ('complete', 24), ('accused', 23), ('people', 23), ('never', 23), ('community', 21), ('many', 21), ('friends.', 21)]",831,2020-07-14
1783,KFC,FastFood,0.18308014220416366,24015.765363128485,2494.1193499238198,4.69324530218385,"[('love', 363), ('kfc', 316), ('common', 286), ('sense', 286), ('needed', 286), ('chicken', 239), ('mr', 218), ('alans', 180), ('starbucks', 180), ('surprise,', 180), ('frappe.', 180), ('fried', 160), ('new', 121), ('secret', 119), ('recipe', 119), ('get', 110), ('kentucky', 109), ('chinese', 109), ('collaboration', 109), ('producer', 109), ('/', 109), ('source:', 109), ('is...accurate.', 103), ('fries', 102), ('amazing', 86), ('review!', 86), ('*cronch*', 78), ('time', 71), ('julio', 70), ('iglesias', 70)]",1969,2020-07-14
1784,Kiribati,Politics,0.7574,151.0,232.0,0.0,"[('new', 1), ('zealand’s', 1), ('minister', 1), ('pacific', 1), ('peoples', 1), ('announced', 1), ('added', 1), ('country’s', 1), ('programme.', 1), ('great', 1), ('step', 1), ('towards', 1), ('ensuring', 1), ('kiribati', 1), ('passed', 1), ('future', 1), ('generations!', 1)]",1,2020-07-14
1785,Kyrgyzstan,Politics,-0.07717708333333334,3882.604166666666,836.3333333333335,10.979166666666664,"[('students', 29), ('medical', 26), ('stuck', 21), ('sister', 20), ('studies', 20), ('college', 20), ('hundreds', 20), ('indian', 20), ('want', 20), ('to…', 19), ('back', 7), ('india', 7), ('2', 6), ('come', 5), ('r', 4), ('ti̇ka', 4), ('children', 4), ('""in', 4), ('career,', 4), ('lot', 4), ('role', 4), ('models...and', 4), ('point,', 4), ('decided', 4), ('become', 4), ('one.""', 4), ('--', 4), ('2019', 4), ('fellow', 4), ('day', 4)]",48,2020-07-14
1786,Lao,Politics,0.01955000000000001,1582.166666666667,1160.8333333333333,0.16666666666666666,"[('morning', 4), ('need', 3), ('know', 3), ('one', 3), ('page', 3), ('july', 3), ('14,', 3), ('2020', 3), ('via', 3), ('based', 3), ('maw🥚🇦🇮🤣😊😆kec', 1), ('44', 1), ('etheis', 1), ('le', 1), ('🏳️', 1), ('snaring', 1), ('crisis', 1), ('decimating', 1), ('greater', 1), ('countries', 1), ('exposing', 1), ('humans', 1), ('deadly', 1), ('zoonotic', 1), ('disea…', 1), ('great', 1), ('tuesday', 1), ('🖤❤🐺🦁', 1), ('may', 1), ('spawn', 1)]",6,2020-07-14
1787,Latvia,Politics,0.1403574074074074,3024.1296296296296,2807.7962962962956,256.1481481481481,"[('check', 22), ('government', 8), ('via', 7), ('remains', 5), ('ratify', 5), ('istanbul', 5), ('convention', 5), ('demonstrate', 5), ('parliament', 5), ('national', 5), ('white', 4), ('gold', 4), ('🇱🇻', 4), ('travel', 4), ('a…', 4), ('today', 4), ('approved', 4), ('action', 4), ('plan', 4), ('women,', 4), ('blue', 3), ('goldplated', 3), ('stay', 3), ('uk', 3), ('exciting', 3), ('news', 3), ('first', 3), ('peace', 3), ('latvia', 2), ('response', 2)]",54,2020-07-14
1788,LeagueofLegends,Esports,0.2037793956043954,1280.0384615384614,461.6620879120879,154.6868131868132,"[('blossom', 57), ('|', 53), ('spirit', 39), ('one', 29), ('love', 28), ('happy', 24), ('league', 24), ('!', 23), ('light', 23), ('shadow', 23), ('finish', 22), ('legends', 22), ('ahri', 22), ('💕', 22), ('best', 21), ('late', 20), ('shitpost', 20), ('scythe', 20), ('kid.', 20), ('kayn.', 20), ('🌺spirit', 19), ('kindred🌺', 19), ('´', 19), ('▽', 19), ('`', 19), (')ﾉ', 19), ('espero', 19), ('que', 19), ('les', 19), ('guste!', 19)]",364,2020-07-14
1789,LeicesterCity,EPL,0.15053498074454452,24064.863928112965,1627.122593068036,22.82477535301669,"[('one', 168), ('leicester', 165), ('rodgers', 164), ('points', 159), ('carvalho', 155), ('top', 153), ('william', 150), ('signing', 145), ('club', 142), ('/', 138), ('deal', 134), ('according', 133), ('complete', 132), ('🇵🇹', 132), ('brendan', 128), ('£22.7m', 126), ('tol…', 123), ('told', 118), ('chelsea', 105), ('week', 100), ('city', 99), ('job', 98), ('line', 95), ('extremely', 93), ('credible', 93), ('source', 93), ('summer.', 93), ('owner', 93), ('khun', 93), ('is…', 93)]",1558,2020-07-14
1790,Liberia,Politics,0.07610925925925922,135355.48148148152,1119.2222222222224,1.9074074074074077,"[('us', 7), ('kigali', 7), ('first', 6), ('medical', 6), ('amendment', 6), ('organization', 5), ('capital', 5), ('use', 5), ('reached', 5), ('major', 5), ('tue', 4), ('received', 4), ('3rd', 4), ('batch', 4), ('supplies', 4), ('african', 4), ('‘the', 4), ('haven’,', 4), ('getting', 4), ('sh!t', 4), ('together', 4), ('mental', 4), ('physical.', 4), ('it’s', 4), ('basically', 4), ('evaluating', 4), ('thoughts', 4), ('100th', 4), ('country', 4), ('ratify', 4)]",54,2020-07-14
1791,Liechtenstein,Politics,0.32865,2974.5,1989.0,0.0,"[('exciting', 1), ('marathon', 1), ('meetings', 1), ('canada', 1), ('fairytale', 1), ('....stay', 1), ('tuned', 1), ('canadian', 1), ('surprises', 1), ('travel', 1), ('diaries', 1), ('–', 1)]",2,2020-07-14
1792,Liverpool,EPL,0.16312176656151395,12233.8738170347,1836.2334384858045,491.36908517350156,"[('liverpool', 64), ('klopp', 61), ('team', 41), ('trophy', 37), ('akinfenwa:', 36), ('""he's', 36), ('invited', 36), ('parade', 36), ('100%.', 36), ('saw', 36), ('pic', 36), ('sitting', 36), ('meeting', 36), ('ki…', 36), ('league', 32), ('salah', 31), ('premier', 29), ('season', 28), ('presentation', 28), ('want', 27), ('getting', 27), ('ground', 26), ('kop', 26), ('podium', 25), ('built', 25), ('chelsea', 25), ('game.', 25), ('us', 24), ('arsenal', 23), ('go…', 23)]",317,2020-07-14
1793,LosAngelesClippers,NBA,0.08350471698113207,9086.943396226416,3023.716981132075,1.2452830188679245,"[('read', 66), ('story', 66), ('yesterday', 66), ('kawhi', 21), ('leonard', 21), ('clippers', 21), ('title', 21), ('hopes', 21), ('clippers’', 19), ('lou', 19), ('williams', 19), ('calls', 19), ('snitching', 19), ('nba', 19), ('“bubble”', 19)]",106,2020-07-14
1794,LosAngelesLakers,NBA,-0.01475518796992481,1989.5984962406012,2203.8466165413533,1.9654135338345864,"[('***', 231), ('|', 158), ('recharged.', 137), ('🔋', 137), ('retouched', 137), ('collab', 137), ('last', 137), ('summer', 137), ('🔥', 137), ('lakers', 104), ('los', 86), ('angeles', 86), ('davis', 59), ('lakers’', 46), ('biggest', 46), ('playoff', 46), ('weaknesses?', 46), ('mosaic', 46), ('player', 42), ('high', 40), ('---', 40), ('🤔', 40), ('rajon', 40), ('rondo', 40), ('highlights!', 40), ('anthony', 40), ('read', 28), ('more-', 28), ('traded', 23), ('shaq', 23)]",665,2020-07-14
1795,MIT,Universities,0.08543349603416728,5351.916412446613,4207.859670530812,13.849298352654056,"[('students', 249), ('and…', 171), ('today', 141), ('3pm', 138), ('still', 137), ('science', 137), ('case', 135), ('ok', 131), ('warriors', 131), ('big', 131), ('day.', 131), ('et,', 131), ('/', 131), ('argued', 131), ('robot', 129), ('get', 128), ('available', 126), ('trump', 124), ('international', 119), ('made', 113), ('mit', 111), ('3', 109), ('limited', 109), ('offers', 109), ('company', 109), ('logo', 109), ('main', 109), ('neo.mjs', 109), ('readme', 109), ('little', 109)]",1639,2020-07-14
1796,Macao,Politics,-0.06363333333333332,1234.6666666666667,1906.5,1120.0,"[('residents', 4), ('quarantined', 3), ('14', 3), ('need', 3), ('mainland', 3), ('days', 2), ('removed', 2), ('list', 2), ('high-risk', 2), ('areas.', 2), ('call', 1), ('calling', 1), ('travelling', 1), ('province', 1), ('show…', 1), ('c…', 1), (""'blackpink"", 1), (""diaries'"", 1), ('ep.14', 1), ('🎬', 1), ('naver', 1), ('tv', 1), ('🎥', 1), ('youtube', 1), ('cities', 1), ('medical', 1), ('observation.', 1), ('people', 1), ('entering', 1), ('guangdong', 1)]",6,2020-07-14
1797,Malaysia,Politics,0.09712084130019116,11310.156787762906,2303.3097514340343,77.40152963671129,"[('📸', 75), ('lunch', 74), ('stream', 74), ('eat', 74), ('customers', 73), ('restaurant', 73), ('tables', 73), ('river', 73), ('kampung', 73), ('kemensah.', 73), ('story', 35), ('also', 34), ('available', 34), ('|', 33), ('join', 27), ('iot', 20), ('malaysian', 19), ('webinar', 18), ('get', 18), ('covid-19', 17), ('rohingya:', 17), ('hunger,', 17), ('exploitation,', 17), ('hate', 17), ('crimes', 17), ('xenophobia,', 17), ('prof.', 17), ('cr', 17), ('abrar', 17), ('price:', 17)]",523,2020-07-14
1798,ManchesterCity,EPL,0.06077574999999996,15236.47,1093.0975,129.065,"[('pep', 114), ('guardiola', 95), ('city', 81), ('manchester', 64), ('|', 61), ('club.', 45), ('fans.', 43), ('manager.', 43), ('impassioned', 43), ('speech', 43), ('respect', 43), ('🔵', 35), ('2020/21', 30), ('says', 29), ('league', 28), ('time,', 28), ('cas', 27), ('press', 25), ('would', 25), ('⚽️', 24), ('upsetting', 23), ('moment', 23), ('advising', 23), ('post', 23), ('social', 23), ('media,', 23), ('we…', 23), ('🔥', 20), ('aguero', 20), ('ban', 19)]",400,2020-07-14
1799,ManchesterUnited,EPL,0.2595989999999997,5426.2725,1453.97,369.8625,"[('⚽', 120), ('united', 92), ('man', 64), ('last', 58), ('games', 56), ('old', 43), ('city', 42), ('sheffield', 42), ('bournemouth', 41), ('U0001f929', 40), ('five', 40), ('trafford', 40), ('🏟️', 40), ('watford', 40), ('⚽⚽⚽', 40), ('southampton…', 40), ('loyal', 35), ('servant', 35), ('❤️', 35), ('manchester', 30), ('utd', 28), ('think', 23), ('matic:', 21), ('•', 21), ('listen', 21), ('smalling,', 21), ('pogba', 20), ('[bein]', 20), ('alexis', 20), ('offers', 20)]",400,2020-07-14
1800,MarkZuckerberg,RichList,0.009720640788662928,8807.597042513864,1488.3407270486753,8.21441774491682,"[('facebook', 164), ('like', 161), ('indian', 156), ('man', 125), ('|', 118), ('people', 105), ('makes', 96), ('it’s', 90), ('feel', 89), ('billion)', 80), ('flag', 78), ('amongst', 78), ('american', 78), ('flags', 78), ('proud', 78), ('listed.', 78), ('made', 78), ('world,', 70), ('chinese', 70), ('know', 69), ('check', 69), ('one', 69), ('working', 67), ('nothing', 65), ('look', 64), ('ambani', 62), ('musk', 62), ('post', 59), ('would', 57), ('get', 56)]",1623,2020-07-14
1801,Marshall Islands,Politics,0.5622,1497.0,3249.0,0.0,"[('hope', 1), ('jeff', 1), ('flake', 1), ('goes', 1)]",1,2020-07-14
1802,Martinique,Politics,0.2415,1193.0,1455.5,3.25,"[('pilon720', 2), ('directed', 2), ('message', 1), ('by:', 1), ('snapchat:', 1), ('wickr', 1), ('me:', 1), ('french', 1), ('celebrating', 1), ('also', 1), ('present', 1), ('continents', 1), ('except', 1), ('asia.', 1), ('check', 1), ('homepage', 1), ('newly', 1), ('uploaded', 1), ('clips', 1), ('corners', 1), ('france,', 1), ('one', 1), ('clap', 1), ('de', 1), ('fin', 1), ('actress.', 1), ('love', 1), ('job.', 1)]",4,2020-07-14
1803,Mauritania,Politics,0.0,1117.0,1766.5,1.0,"[('regional', 1), ('totals', 1), ('table.', 1), ('note:', 1), ('quite', 1), ('data', 1), ('adjustments', 1), ('recent', 1), ('days.', 1), ('also,', 1), ('seems', 1), ('error', 1), ('assaba.', 1), ('sitrep', 1), ('shows', 1), ('0', 1), ('active', 1), ('cases,', 1), ('3', 1), ('new', 1), ('cases', 1), ('july', 1), ('12', 1), ('13.', 1), ('(2', 1), ('kiffa,', 1), ('1', 1), ('boumdeid).', 1), ('follow👈💚💜💖', 1)]",2,2020-07-14
1804,Mcdonalds,FastFood,0.2355126843657815,11409.483775811208,1767.8377581120944,32.24483775811209,"[('one', 123), ('mcdonald’s', 122), ('time', 117), ('favorite', 115), ('video', 111), ('kid.', 111), ('sundae', 109), (""(what's"", 109), ('left', 109), ('anyway).', 109), ('characters', 109), ('since', 109), ('egg', 99), ('make', 99), ('chicken', 92), ('mcmuffin', 92), ('i’ll', 91), ('menu', 90), ('future', 88), ('entire', 88), ('want', 87), ('near', 86), ('remembers', 83), ('1988', 83), ('song?', 83), ('reciting', 83), ('thing.', 83), ('yes…', 83), ('vs', 77), ('honey', 71)]",1356,2020-07-14
1805,Melbourne,Australia,0.09937636363636357,5698.34025974026,4803.1675324675325,32.16103896103896,"[('link', 156), ('cluster', 74), ('black', 72), ('lives', 72), ('tower', 72), ('health', 72), ('confirmed', 71), ('protest', 70), ('authorities', 70), ('two', 69), ('covid-1…', 66), ('melbourne', 49), ('book', 45), ('take', 44), ('please', 39), ('!', 36), ('sign', 34), ('like', 33), ('lockdown', 33), ('new', 31), ('hot', 31), ('minute', 30), ('australia', 30), ('home', 30), ('sauce', 29), ('petition', 29), ('removed', 29), ('government.👇', 29), ('get', 28), ('crown', 28)]",770,2020-07-14
1806,MemphisGrizzlies,NBA,0.4019,962.4565217391304,1744.6739130434785,1.0,"[('2019-20', 46), ('hoops', 46), ('rookie', 46), ('special', 46), ('ja', 46), ('morant', 46), ('bgs', 46), ('10', 46), ('pristine', 46)]",46,2020-07-14
1807,Mexico,Politics,0.05166894409937886,37907.08281573498,2746.8447204968948,95.60455486542445,"[('mexico', 74), ('new', 47), ('almost', 24), ('last', 24), ('line', 23), ('14', 22), ('rate', 22), ('mexican', 22), ('increased', 22), ('test', 21), ('positivity', 21), ('worrying.', 21), ('straight', 21), ('months', 21), ('now…', 21), ('|', 18), ('people', 17), ('health', 17), ('border', 16), ('count', 15), ('ban', 15), ('undersecretary', 15), ('prevention', 15), ('reflects', 15), ('toll', 15), ('invites', 15), ('us…', 15), ('years', 14), ('official', 14), ('amid', 14)]",483,2020-07-14
1808,MiamiHeat,NBA,0.09730977011494256,2035.8754789272034,1380.565134099617,1.3850574712643675,"[('heat', 199), ('miami', 197), ('nba', 155), ('medium', 155), ('lebron', 153), ('adidas', 134), ('james', 134), ('kids', 134), ('boys', 134), ('used', 134), ('click', 109), ('check', 97), ('jimmy', 95), ('butler', 95), ('back', 95), ('express', 76), ('desire', 76), ('name', 76), ('jersey.', 76), ('reasoning', 76), ('why.', 71), ('youth', 67), ('red', 67), ('$13.47', 67), ('star', 67), ('blue', 67), ('$14.97', 67), ('/', 63), ('pow…', 57), ('retweet', 44)]",522,2020-07-14
1809,Microsoft,Technology,0.1669255999999998,4869.634,1926.632,5.507999999999999,"[('microsoft', 64), ('azure', 48), ('new', 41), ('windows', 30), ('watch', 29), ('learn', 27), ('ubuntu', 25), ('xbox', 24), ('data', 23), ('check', 22), ('|', 22), ('brings', 21), ('via', 20), ('help', 20), ('year', 19), ('video', 18), ('transformation', 17), ('future', 17), ('dns', 17), ('2020', 16), ('expand', 16), ('enable', 16), ('announce', 16), ('simplify', 15), ('work:', 15), ('series', 15), ('10', 15), ('private', 15), ('resources', 15), ('cloud', 14)]",500,2020-07-14
1810,MilwaukeeBucks,NBA,0.13161044776119404,154.65671641791045,439.5074626865672,0.34328358208955223,"[('check', 23), ('1992-93', 23), ('fleer', 23), ('milwaukee', 23), ('bucks', 23), ('mike', 23), ('dunleavy', 23), ('trading', 23), ('card', 23), ('via', 23), ('50/99', 23), ('$150', 23), ('shipped', 23), ('like', 21), ('interactions!', 21)]",67,2020-07-14
1811,MinnesotaTimberwolves,NBA,0.0,156.13636363636363,886.5909090909091,0.0,"[('check', 44), ('1992-93', 44), ('fleer', 44), ('trading', 44), ('card', 44), ('via', 44), ('cleveland', 22), ('cavilers', 22), ('john', 22), ('williams', 22), ('minnesota', 22), ('timberwolves', 22), ('pooh', 22), ('richardson', 22)]",44,2020-07-14
1812,Montenegro,Politics,0.22247647058823528,3714.3529411764707,1102.1176470588234,6.941176470588236,"[('countries', 5), ('☣️', 4), ('removed', 4), ('list', 4), ('safe', 4), ('travel', 4), ('due', 4), ('balkan', 3), ('to…', 3), ('wish', 2), ('happy', 2), ('statehood', 2), ('day', 2), ('allies', 2), ('friends', 2), ('join', 2), ('celebration!', 2), ('🇺🇸', 2), ('appreciates', 2), ('🇲🇪’s', 2), ('ste…', 2), ('same-sex', 2), ('montenegro.', 2), ('spotify', 2), ('launched', 2), ('in:', 2), ('wecome', 2), ('even', 2), ('situation', 2), ('empire', 1)]",17,2020-07-14
1813,Muslim,Religion,0.06474454685099848,13470.138248847927,1372.047619047619,55.614439324116745,"[('please', 82), ('page', 81), ('trust', 81), ('offering', 81), ('food', 56), ('donate', 49), ('child', 46), ('sen.', 46), ('insulting', 40), ('ummah', 38), ('hindu', 38), ('welfare', 36), ('deities', 34), ('greek', 32), ('c…', 32), ('sound', 31), ('eerily', 31), ('familiar?', 31), ('turkey’s', 31), ('armenian,', 31), ('assyrian', 31), ('biggest', 29), ('single', 26), ('food/medical', 25), ('aid', 25), ('factor', 25), ('destabilizing', 25), ('infesting', 25), ('15,000', 25), ('syrian', 25)]",651,2020-07-14
1814,NUS,Universities,-0.04264159292035399,3773.1061946902655,3638.637168141593,0.4070796460176992,"[('researchers', 46), ('develop', 46), ('3', 46), ('new', 46), ('address', 46), ('morning', 46), ('need', 46), ('know', 38), ('🏫', 23), ('🏊u200d♀️', 23), ('📚', 23), ('📖', 23), ('national', 23), ('university', 23), ('singapore', 23), ('o…', 23), ('proud', 22), ('working', 22), ('alma', 22), ('mater,', 22), ('help', 22), ('fight', 22), ('wet', 22), ('day', 22), ('made', 22), ('miserable', 22), ('location', 22), ('crazy', 22), ('gang', 22), ('meet', 22)]",113,2020-07-14
1815,Nandos,FastFood,0.08434645583424195,3476.0272628135217,1531.8058887677207,48.36968375136314,"[('edwards', 1284), ('new', 696), ('peri', 686), ('cooking', 642), ('storm', 642), ('music', 642), ('perrie', 642), ('say', 642), ('😉has', 635), ('now…', 621), ('nandos', 91), ('owes', 88), ('easy', 75), ('comments', 72), ('first', 66), (""nando's"", 44), ('meal?🍴', 44), ('type', 44), ('symbol', 44), ('person', 44), ('comes', 44), ('meal', 44), ('nando’s', 43), ('chicken', 42), ('let', 42), ('know', 42), ('definitely', 40), ('one', 40), ('simplest', 40), ('meals', 40)]",917,2020-07-14
1816,Nauru,Politics,-0.2316157894736841,1943.2631578947367,1680.7368421052633,17.157894736842106,"[('keep', 9), ('mind', 9), (""morrison's"", 9), ('policies', 9), ('kill', 9), ('people.', 9), ('people', 4), ('frightened', 4), ('free', 4), ('?', 4), ('hard', 4), ('live', 4), ('like', 4), ('normal', 4), ('person', 4), ('again.', 4), ('1/3', 3), ('boats', 3), ('never', 3), ('sent…', 3), ('still', 2), ('watch', 1), ('video', 1), ('webinar', 1), ('find', 1), ('legislative', 1), ('reform', 1), ('protects', 1), ('insist', 1), ('viable', 1)]",19,2020-07-14
1817,Netflix,Technology,0.22248579999999935,3545.3259999999996,1529.9379999999999,583.422,"[('know', 72), ('needs', 67), ('hear', 67), ('don’t', 66), ('but...', 66), ('🗣hollywood', 66), ('raising', 66), ('children.', 66), ('1', 58), ('like', 56), ('poll', 38), ('9', 35), ('show', 35), ('love', 34), ('winner', 34), ('year', 34), ('win', 33), ('reveal', 32), ('pm', 32), ('guys', 30), ('👊😎❤️', 30), ('tomorrow', 30), ('follow👉', 29), ('tweet', 29), ('free', 29), ('subscrip…', 29), ('watch', 26), ('season', 21), ('netflix', 21), ('battle', 19)]",500,2020-07-14
1818,Netherlands,Politics,0.060633426966292085,3152.206460674157,2051.748595505618,37.549157303370784,"[('photography', 153), ('🕊️❤️', 150), ('scott', 150), ('hefti', 150), ('weed', 67), ('cocaine', 67), ('shit', 67), ('discrète', 67), ('boutique:', 67), ('telegram:', 67), ('wickr:', 67), ('country', 45), ('years', 41), ('rutte', 41), ('ten', 40), ('made', 40), ('unequal', 40), ('terms', 40), ('wealth.', 40), ('note', 40), ('hegemonic', 40), ('neoliberalism', 40), ('wreake…', 40), ('weedfrance33…', 37), ('weedfrance33', 30), ('whatsapp:', 30), ('snapchat:gsmben2', 30), ('netherlands', 26), ('let', 22), ('burned', 19)]",712,2020-07-14
1819,New Caledonia,Politics,-0.11426,2105.0,1437.9,5.1,"[('french', 6), ('➡️', 5), ('month', 5), ('ago,', 5), ('high', 5), ('commission', 5), ('noumea', 5), ('criticised', 5), ('flnks', 5), ('spokesperson', 5), ('daniel', 5), ('goa', 5), ('statement', 5), ('rot…', 4), ('today', 3), ('weekly', 3), ('bulletin', 3), ('looks', 3), ('anti-independence', 3), ('come', 3), ('together', 3), ('contest', 3), ('the…', 2), ('codes', 2), ('businesses', 1), ('struggling', 1), ('continuing', 1), ('tensions', 1), ('resources', 1), ('sector', 1)]",10,2020-07-14
1820,NewOrleansPelicans,NBA,-0.041411764705882384,214.57352941176467,281.7205882352941,0.0,"[('lonzo', 45), ('ball', 45), ('video', 44), ('gtfo', 23), ('react', 22), ('new', 22), ('orleans', 22), ('pelicans', 22), ('training', 22), ('zion', 22), ('williamson', 22), ('dominate', 22), ('clip.', 14), ('cl…', 8)]",68,2020-07-14
1821,NewYorkKnicks,NBA,0.0,231.4782608695652,397.3478260869565,0.0,"[('knicks', 46), ('mitch!', 23), ('drafted', 23), ('first', 23), ('round', 23)]",92,2020-07-14
1822,NewZealand,Politics,0.18517025547445226,16064.731751824816,2180.067518248175,13.10036496350365,"[('new', 75), ('zealand', 42), ('time', 42), ('one', 39), ('day', 34), ('world', 23), ('really', 21), ('good', 20), ('year', 19), ('late', 19), ('like', 17), ('whakahau', 17), ('(slipper', 17), ('island).', 17), ('spectacular', 17), ('volcaniclastites,', 17), ('pliocene', 17), ('think.', 17), ('local', 17), ('called', 17), (""'cra…"", 17), ('think', 17), ('look', 16), ('beautiful', 16), ('us', 16), ('see', 15), ('last', 14), ('👏🏼👏🏼👏🏼', 14), ('woman,', 14), ('science.', 14)]",548,2020-07-14
1823,NickKyrgios,Tennis,0.5106,1796.7727272727273,134.77272727272728,17.0,"[('fun', 44), ('match:))', 44), ('/', 44)]",44,2020-07-14
1824,Nigeria,Politics,-0.06806127049180323,30473.426229508197,3840.930327868853,313.8831967213115,"[('nigeria', 34), ('going', 29), ('work', 29), ('force', 28), ('every', 28), ('nothing', 27), ('anyone', 27), ('marriage', 27), ('ever', 27), ('wrong', 27), ('biafrans', 26), ('home', 26), ('a…', 25), ('people', 25), ('fraud', 25), ('shit', 24), ('hole', 24), ('disgrace', 24), ('black', 24), ('race', 24), ('entire', 24), ('rejected', 22), ('worldwide', 22), ('still', 20), ('nigerian', 20), ('african', 20), ('bad', 18), ('today', 17), ('money', 17), ('what’s', 17)]",488,2020-07-14
1825,Nike,Fashion,0.19222565130260502,5546.022044088178,1248.0280561122245,217.20240480961917,"[('x', 173), ('air', 169), ('look', 164), ('upcoming', 164), ('another', 154), ('release', 147), ('1', 146), ('force', 144), ('take', 141), ('""para-noise', 138), ('2""', 138), ('stay', 138), ('tuned', 138), ('d…', 138), ('check', 73), ('good', 67), ('items', 62), (""i'm"", 62), ('share!', 61), ('loving', 61), ('nike', 39), ('top', 23), ('star', 23), ('beautiful', 22), ('h…', 21), ('2020', 20), ('piece', 20), ('🔥', 20), ('notch', 20), ('❤️💙', 20)]",499,2020-07-14
1826,NorthKorea,Politics,-0.10003465020576133,13473.180246913578,2481.274074074074,5.158847736625513,"[('korea', 118), ('|', 87), ('food', 81), ('someone', 79), ('opinion', 77), ('trying', 75), ('korean', 75), ('stop', 69), ('send', 68), ('ever,', 67), ('border', 66), ('us', 66), ('information', 65), ('us?', 65), ('famous', 62), ('sk', 62), ('radio', 62), ('host/lawyer', 62), ('says', 62), ('air', 62), ('re:', 62), ('gen.', 62), ('paik', 62), ('sun-yup,', 62), ('decorated', 62), ('soldier', 62), ('""why', 62), ('china', 59), ('wh…', 54), ('know', 54)]",1215,2020-07-14
1827,NovakDjokovic,Tennis,0.494757436965062,41819.86860976174,791.1288457089984,73.4142956280361,"[('4', 1934), ('100', 1400), ('year', 1384), ('htt…', 1287), ('happy', 1254), ('anniversary🎉🎉🎉', 1242), ('celebrate', 1242), ('11th', 1242), ('together...', 1242), ('draw', 1242), ('doge', 1242), ('200', 1242), ('remember', 990), ('called', 962), ('rafa', 962), ('surface', 962), ('specialist?', 962), ('decade,', 961), ('an…', 952), ('nole', 306), ('novak', 301), ('📸', 265), ('fastest', 195), ('1991-2020', 195), ('averages', 195), ('winning', 195), ('games', 195), ('set', 195), ('1', 195), ('=', 195)]",4323,2020-07-14
1828,Nvidia,Technology,0.14795051975051993,2591.5826403326405,889.1465696465698,8.771309771309772,"[('nvidia', 170), ('$nvda', 155), ('like', 151), ('options', 128), ('drivers', 121), ('looks', 111), ('early', 110), ('graphics', 90), ('cards', 86), ('pc', 84), ('install', 82), ('series', 81), ('join', 81), ('|', 80), ('default', 79), ('data', 78), ('better', 77), ('team', 76), ('check', 74), ('via', 73), ('using', 73), ('default?', 71), ('booted', 71), ('medias…', 71), ('science', 70), ('flow', 70), ('gpu', 68), ('chip', 67), ('use', 66), ('software', 65)]",1924,2020-07-14
